0,41.801137999999995,-87.593056,0.013193177176099096
1,42.0100685,-87.6688705,0.01080137512078862
2,41.879016,-87.623582,0.0017677669529647208
3,41.879255,-87.642649,0.0
4,41.880994,-87.632746,0.0
5,41.904470999999994,-87.632417,0.018622266275884255
6,41.874250999999994,-87.65907,0.005548006961962227
7,41.8948665,-87.6290395,0.0028340940792457446
8,41.92457149999999,-87.6901035,0.03189859298229243
9,41.928927,-87.648686,0.007242764130498871
10,41.893215999999995,-87.637844,0.0
11,41.9548745,-87.6627115,0.03460024787844887
12,41.8853,-87.642808,0.0
13,41.885281,-87.65723299999999,0.0
14,41.979071000000005,-87.90304,0.0
15,41.959635,-87.68561700000001,0.008921939657387249
16,42.002004,-87.69432499999999,0.0006997144060304066
17,41.884987,-87.620993,0.0
18,41.904934999999995,-87.649907,0.0
19,41.858672500000004,-87.61884649999999,0.0018407936467722465
20,41.980264,-87.913625,0.0
21,41.985207,-87.658606,0.011118663779876524
22,41.781268,-87.599242,0.005336408717474173
23,41.962179,-87.645379,0.0
24,41.95049850000001,-87.7230315,0.003665698091766615
25,41.954028,-87.76339899999999,0.0
26,41.792592,-87.769615,0.0
27,41.878667,-87.671654,0.0
28,41.849452,-87.665549,0.002467445845405086
29,41.891971999999996,-87.612945,0.0
30,41.870607,-87.622173,0.0
31,41.893198000000005,-87.653074,0.002875165386544404
32,41.9850785,-87.8044685,0.0018450930193336054
33,41.785999,-87.750934,0.0
34,41.922083,-87.634156,0.0
35,41.790469,-87.601285,0.0
36,41.837335,-87.621916,0.0032779954621721757
37,41.927261,-87.765502,0.0
38,41.8353345,-87.6511855,0.0029899144636587843
39,41.994308499999995,-87.7579755,0.0004732000105639327
40,41.879067,-87.657005,0.0
41,41.815779500000005,-87.6139135,0.010650292507721978
42,41.844678,-87.63117,0.002804801107030643
43,41.867902,-87.64295899999999,0.0
44,41.809018,-87.65916700000001,0.0
45,41.90007,-87.72091800000001,0.0
46,41.8069395,-87.5952655,0.0017133637237891266
47,41.849247,-87.624135,0.0
48,41.82720449999999,-87.6074395,0.007679082774001329
49,41.97883,-87.771167,0.0
50,41.762297999999994,-87.57206199999999,0.0015662953105932099
51,41.839087,-87.714004,0.0
52,41.870415,-87.675086,0.0
53,41.882017499999996,-87.6998455,0.006228429035477739
54,41.979796,-87.671446,0.0
55,41.871016,-87.631407,0.0
56,41.97005599999999,-87.726425,0.006711712821624361
57,41.914747,-87.654007,0.0
58,41.946511,-87.80601999999999,0.0
59,41.924347,-87.73474,0.0
60,41.792982,-87.72420799999999,0.0
61,41.829921999999996,-87.672503,0.0
62,41.861672500000005,-87.7187025,0.001903534147318826
63,41.7193045,-87.6507065,0.0018187292954170442
64,41.769778,-87.72693000000001,0.0
65,41.775929,-87.666596,0.0
66,41.886006,-87.671874,0.0
67,41.97271,-87.657341,0.0
68,41.809084000000006,-87.632425,0.0
69,41.763247,-87.616134,0.0
70,41.67382,-87.63574,0.0
71,41.983636,-87.72358299999999,0.0
72,41.790506,-87.58314399999999,0.0
73,41.745758,-87.708366,0.0
74,41.707311,-87.534903,0.0
75,41.979912,-87.664188,0.0
76,41.827436999999996,-87.632559,0.0
77,41.921877,-87.664078,0.0
78,41.972668,-87.663865,0.0
79,41.777196,-87.642498,0.0
80,41.74199250000001,-87.6177565,0.0025060703302243748
81,41.74688,-87.589028,0.002802934355276048
82,41.962412,-87.671492,0.008909061117758021
83,41.779583,-87.768511,0.0
84,41.810879,-87.726363,0.0
85,41.851017999999996,-87.635092,0.0
86,42.001313,-87.684198,0.0
87,41.980507,-87.826676,0.0
88,41.706588,-87.623367,0.0
89,41.741243,-87.551428,0.0
90,41.744205,-87.656306,0.0
91,41.90440850000001,-87.6720765,0.012213690126251574
92,41.890609000000005,-87.756047,0.0
93,41.771848999999996,-87.695666,0.0
94,41.68973,-87.669054,0.0
95,41.792357,-87.617931,0.0
96,41.7018075,-87.5991745,0.0027749206294918278
97,41.972929,-87.65029,0.0
98,41.884768,-87.684147,0.0
99,41.878594,-87.730232,0.0
100,41.817366,-87.698861,0.0
101,41.925803499999994,-87.7978165,0.001866978976849876
102,41.690633,-87.57005799999999,0.0
103,41.994442,-87.665225,0.0
104,41.980844,-87.73608399999999,0.0
105,41.972563,-87.678846,0.0
106,41.795431,-87.696435,0.0
107,42.021224,-87.669825,0.0
108,41.983331,-87.68199399999999,0.0
109,41.729916,-87.57417699999999,0.0015823084402234666
110,42.001698,-87.673574,0.0
111,41.942859000000006,-87.717504,0.0
112,41.713149,-87.675075,0.0
113,41.928619,-87.685362,0.0
114,41.970289,-87.759857,0.0
115,41.879622,-87.682893,0.0023260806628277657
116,41.994144,-87.704893,0.0
117,41.958897,-87.692775,0.007567614237654859
118,42.016046,-87.673334,0.0
119,41.891697,-87.702105,0.0
120,41.994265999999996,-87.678688,0.0
121,41.957264,-87.730899,0.0
122,41.99406,-87.694631,0.0
123,42.007613,-87.813781,0.0
124,41.861281,-87.63058000000001,0.0
125,41.965142,-87.676578,0.0
126,41.964636,-87.742788,0.0
127,42.016011,-87.680162,0.0
128,41.958798,-87.738394,0.0
129,41.965446,-87.663196,0.0
130,41.833518,-87.68135600000001,0.0
131,41.834674,-87.610835,0.0
132,41.986953,-87.672081,0.0
133,41.994381,-87.672538,0.0
134,41.979855,-87.694096,0.0
135,41.949974,-87.730684,0.0
136,41.842011,-87.622036,0.0
137,41.841691,-87.612564,0.0
138,41.660136,-87.602848,0.0
139,41.728182000000004,-87.596476,0.0
140,41.8629275,-87.6518865,0.007696572516386586
141,41.863118,-87.67291999999999,0.0
142,41.964507,-87.702733,0.0
143,41.9515055,-87.7121415,0.01009967397988602
144,41.929272999999995,-87.673807,0.0
145,41.694879,-87.713192,0.0
146,41.663671,-87.540936,0.0
147,41.940703500000005,-87.6985905,0.0052665940132145695
148,41.960676,-87.752409,0.0
149,41.950801,-87.70160999999999,0.002713201982896222
150,41.818525,-87.598885,0.005324000000001661
151,41.942873,-87.70133,0.0
152,41.796640000000004,-87.745283,0.0
153,41.994225,-87.686077,0.0
